,rank,name,vote
0,1,剑网3制作人郭炜炜,1897220
1,2,UziQAQ,852283
2,3,李佳琦Austin,543500
3,4,薇娅viyaaa,400164
4,5,一条小团团OvO,383885
5,6,old先,373599
6,7,李子柒,271000
7,8,iG_TheShy,246386
8,9,韦神_GODV,216352
9,10,张沫凡MOMO,216067
10,11,JackeyLoveasdzz,181846
11,12,花少北,176550
