,rank,name,vote
0,1,剑网3制作人郭炜炜,8215139
1,2,李佳琦Austin,3247251
2,3,薇娅viyaaa,3105692
3,4,UziQAQ,2971492
4,5,李子柒,2860992
5,6,一条小团团OvO,2453131
6,7,花少北,2367477
7,8,韦神_GODV,2248427
8,9,old先,2239966
9,10,iG_TheShy,2207585
10,11,国民老岳父公,1952560
11,12,雪梨Cherie,1776893
