,rank,name,vote
0,1,剑网3制作人郭炜炜,8607790
1,2,薇娅viyaaa,3570435
2,3,李佳琦Austin,3549020
3,4,李子柒,3127367
4,5,UziQAQ,3037355
5,6,一条小团团OvO,2725716
6,7,花少北,2699627
7,8,old先,2557864
8,9,韦神_GODV,2516968
9,10,iG_TheShy,2482427
10,11,国民老岳父公,2266419
11,12,雪梨Cherie,1914924
