,rank,name,vote
0,1,剑网3制作人郭炜炜,2258585
1,2,UziQAQ,979007
2,3,李佳琦Austin,609264
3,4,薇娅viyaaa,451761
4,5,一条小团团OvO,439498
5,6,old先,420698
6,7,李子柒,299328
7,8,iG_TheShy,273214
8,9,韦神_GODV,249108
9,10,张沫凡MOMO,220154
10,11,花少北,207957
11,12,JackeyLoveasdzz,204714
