,rank,name,vote
0,1,剑网3制作人郭炜炜,8563954
1,2,李佳琦Austin,3520147
2,3,薇娅viyaaa,3509708
3,4,李子柒,3110983
4,5,UziQAQ,3027274
5,6,一条小团团OvO,2671364
6,7,花少北,2646970
7,8,old先,2507014
8,9,韦神_GODV,2473765
9,10,iG_TheShy,2437999
10,11,国民老岳父公,2217940
11,12,雪梨Cherie,1874195
