,rank,name,vote
0,1,剑网3制作人郭炜炜,943812
1,2,UziQAQ,548401
2,3,李佳琦Austin,406682
3,4,一条小团团OvO,247804
4,5,薇娅viyaaa,234575
5,6,old先,218874
6,7,李子柒,206665
7,8,iG_TheShy,180492
8,9,韦神_GODV,140290
9,10,JackeyLoveasdzz,129742
10,11,朱婷,85965
11,12,王冰冰,78302
