,rank,name,vote
0,1,剑网3制作人郭炜炜,6703991
1,2,UziQAQ,2568388
2,3,李佳琦Austin,2398996
3,4,薇娅viyaaa,2380480
4,5,李子柒,1955907
5,6,一条小团团OvO,1832602
6,7,花少北,1427128
7,8,韦神_GODV,1425956
8,9,烈儿宝贝,1418610
9,10,iG_TheShy,1387562
10,11,old先,1327019
11,12,国民老岳父公,1132919
