,rank,name,vote
0,1,剑网3制作人郭炜炜,9873260
1,2,薇娅viyaaa,4768929
2,3,李佳琦Austin,4754806
3,4,李子柒,4162381
4,5,花少北,3712220
5,6,一条小团团OvO,3669912
6,7,old先,3556370
7,8,UziQAQ,3451564
8,9,韦神_GODV,3368522
9,10,iG_TheShy,3353791
10,11,国民老岳父公,3204417
11,12,雪梨Cherie,2574127
