,rank,name,vote
0,1,剑网3制作人郭炜炜,4050107
1,2,UziQAQ,1617922
2,3,薇娅viyaaa,1164391
3,4,李佳琦Austin,1113527
4,5,一条小团团OvO,885447
5,6,李子柒,718907
6,7,韦神_GODV,631760
7,8,iG_TheShy,623056
8,9,old先,606616
9,10,花少北,573894
10,11,JackeyLoveasdzz,528260
11,12,烈儿宝贝,473353
