,rank,name,vote
0,1,剑网3制作人郭炜炜,9229507
1,2,李佳琦Austin,4149197
2,3,薇娅viyaaa,4126863
3,4,李子柒,3637943
4,5,UziQAQ,3156128
5,6,一条小团团OvO,3124786
6,7,花少北,3102260
7,8,old先,3036971
8,9,韦神_GODV,2919321
9,10,iG_TheShy,2894936
10,11,国民老岳父公,2713800
11,12,雪梨Cherie,2192047
