,rank,name,vote
0,1,剑网3制作人郭炜炜,1919466
1,2,UziQAQ,860022
2,3,李佳琦Austin,548487
3,4,薇娅viyaaa,404214
4,5,一条小团团OvO,388340
5,6,old先,376653
6,7,李子柒,273157
7,8,iG_TheShy,247859
8,9,韦神_GODV,219216
9,10,张沫凡MOMO,216316
10,11,JackeyLoveasdzz,182764
11,12,花少北,178502
