,rank,name,vote
0,1,剑网3制作人郭炜炜,5029058
1,2,UziQAQ,2016247
2,3,薇娅viyaaa,1409448
3,4,李佳琦Austin,1295268
4,5,一条小团团OvO,1224956
5,6,韦神_GODV,947869
6,7,iG_TheShy,936750
7,8,花少北,888547
8,9,李子柒,855494
9,10,烈儿宝贝,853988
10,11,雪梨Cherie,832043
11,12,JackeyLoveasdzz,824499
