,rank,name,vote
0,1,剑网3制作人郭炜炜,2047834
1,2,UziQAQ,888621
2,3,李佳琦Austin,569723
3,4,薇娅viyaaa,418198
4,5,一条小团团OvO,407057
5,6,old先,393099
6,7,李子柒,282693
7,8,iG_TheShy,255415
8,9,韦神_GODV,230306
9,10,张沫凡MOMO,218171
10,11,JackeyLoveasdzz,190924
11,12,花少北,188970
