,rank,name,vote
0,1,剑网3制作人郭炜炜,2383707
1,2,UziQAQ,1040420
2,3,李佳琦Austin,633005
3,4,薇娅viyaaa,536380
4,5,一条小团团OvO,459778
5,6,old先,440528
6,7,李子柒,310252
7,8,iG_TheShy,285632
8,9,韦神_GODV,258233
9,10,张沫凡MOMO,221097
10,11,花少北,218534
11,12,JackeyLoveasdzz,213535
