,rank,name,vote
0,1,剑网3制作人郭炜炜,809558
1,2,UziQAQ,466965
2,3,李佳琦Austin,374804
3,4,一条小团团OvO,223033
4,5,薇娅viyaaa,199015
5,6,李子柒,190869
6,7,iG_TheShy,166957
7,8,old先,150756
8,9,韦神_GODV,132530
9,10,JackeyLoveasdzz,119153
10,11,朱婷,76920
11,12,王冰冰,70555
