,rank,name,vote
0,1,剑网3制作人郭炜炜,1940461
1,2,UziQAQ,864497
2,3,李佳琦Austin,552219
3,4,薇娅viyaaa,406766
4,5,一条小团团OvO,391732
5,6,old先,379292
6,7,李子柒,275004
7,8,iG_TheShy,248893
8,9,韦神_GODV,221534
9,10,张沫凡MOMO,216550
10,11,JackeyLoveasdzz,183581
11,12,花少北,180042
