,rank,name,vote
0,1,剑网3制作人郭炜炜,1083839
1,2,UziQAQ,602554
2,3,李佳琦Austin,424812
3,4,一条小团团OvO,269457
4,5,薇娅viyaaa,247925
5,6,old先,239954
6,7,李子柒,214947
7,8,iG_TheShy,190246
8,9,韦神_GODV,155582
9,10,JackeyLoveasdzz,137901
10,11,朱婷,92528
11,12,花少北,84326
