,rank,name,vote
0,1,剑网3制作人郭炜炜,6200613
1,2,UziQAQ,2472652
2,3,李佳琦Austin,2145790
3,4,薇娅viyaaa,2026418
4,5,李子柒,1723208
5,6,一条小团团OvO,1635223
6,7,烈儿宝贝,1364429
7,8,韦神_GODV,1275604
8,9,花少北,1245278
9,10,iG_TheShy,1242321
10,11,old先,1157054
11,12,雪梨Cherie,1067848
