,rank,name,vote
0,1,剑网3制作人郭炜炜,5148695
1,2,UziQAQ,2047719
2,3,薇娅viyaaa,1425557
3,4,李佳琦Austin,1328633
4,5,一条小团团OvO,1255225
5,6,韦神_GODV,964090
6,7,iG_TheShy,949717
7,8,花少北,914221
8,9,烈儿宝贝,904923
9,10,李子柒,877041
10,11,JackeyLoveasdzz,835879
11,12,雪梨Cherie,834729
