,rank,name,vote
0,1,剑网3制作人郭炜炜,3389389
1,2,UziQAQ,1390573
2,3,李佳琦Austin,786572
3,4,薇娅viyaaa,754322
4,5,一条小团团OvO,695680
5,6,old先,541092
6,7,iG_TheShy,474529
7,8,韦神_GODV,458078
8,9,花少北,412238
9,10,烈儿宝贝,406983
10,11,雪梨Cherie,402674
11,12,JackeyLoveasdzz,387592
