,rank,name,vote
0,1,剑网3制作人郭炜炜,1509378
1,2,UziQAQ,723585
2,3,李佳琦Austin,475854
3,4,一条小团团OvO,322137
4,5,薇娅viyaaa,295658
5,6,old先,293382
6,7,李子柒,237864
7,8,iG_TheShy,218900
8,9,韦神_GODV,185790
9,10,JackeyLoveasdzz,157768
10,11,朱婷,106512
11,12,花少北,101766
