,rank,name,vote
0,1,剑网3制作人郭炜炜,9267530
1,2,薇娅viyaaa,4198588
2,3,李佳琦Austin,4184758
3,4,李子柒,3688577
4,5,UziQAQ,3196551
5,6,一条小团团OvO,3166443
6,7,花少北,3142927
7,8,old先,3075352
8,9,韦神_GODV,2949853
9,10,iG_TheShy,2927552
10,11,国民老岳父公,2748807
11,12,雪梨Cherie,2245453
