,rank,name,vote
0,1,剑网3制作人郭炜炜,10823688
1,2,薇娅viyaaa,6047983
2,3,李佳琦Austin,5751757
3,4,李子柒,5161668
4,5,UziQAQ,4610437
5,6,花少北,4532182
6,7,一条小团团OvO,4250157
7,8,old先,4124779
8,9,iG_TheShy,3901978
9,10,韦神_GODV,3877419
10,11,国民老岳父公,3782455
11,12,雪梨Cherie,3148797
