,rank,name,vote
0,1,剑网3制作人郭炜炜,5111025
1,2,UziQAQ,2038225
2,3,薇娅viyaaa,1420593
3,4,李佳琦Austin,1320304
4,5,一条小团团OvO,1246494
5,6,韦神_GODV,958730
6,7,iG_TheShy,946634
7,8,花少北,908685
8,9,烈儿宝贝,904764
9,10,李子柒,873684
10,11,雪梨Cherie,834452
11,12,JackeyLoveasdzz,833933
