,rank,name,vote
0,1,剑网3制作人郭炜炜,7980876
1,2,李佳琦Austin,3122790
2,3,薇娅viyaaa,3022197
3,4,UziQAQ,2910698
4,5,李子柒,2737617
5,6,一条小团团OvO,2379631
6,7,花少北,2240407
7,8,韦神_GODV,2157015
8,9,old先,2124745
9,10,iG_TheShy,2114481
10,11,国民老岳父公,1857968
11,12,雪梨Cherie,1714031
