,rank,name,vote
0,1,剑网3制作人郭炜炜,8206225
1,2,李佳琦Austin,3242639
2,3,薇娅viyaaa,3080007
3,4,UziQAQ,2968823
4,5,李子柒,2848658
5,6,一条小团团OvO,2450629
6,7,花少北,2356663
7,8,韦神_GODV,2238262
8,9,old先,2229435
9,10,iG_TheShy,2196981
10,11,国民老岳父公,1942611
11,12,雪梨Cherie,1767866
