,rank,name,vote
0,1,剑网3制作人郭炜炜,4507848
1,2,UziQAQ,1805349
2,3,薇娅viyaaa,1216441
3,4,李佳琦Austin,1196397
4,5,一条小团团OvO,1054703
5,6,李子柒,813151
6,7,雪梨Cherie,806363
7,8,韦神_GODV,799393
8,9,iG_TheShy,796924
9,10,花少北,747286
10,11,烈儿宝贝,700722
11,12,JackeyLoveasdzz,695641
