,rank,name,vote
0,1,剑网3制作人郭炜炜,7102288
1,2,UziQAQ,2639381
2,3,李佳琦Austin,2605286
3,4,薇娅viyaaa,2574866
4,5,李子柒,2206379
5,6,一条小团团OvO,2000899
6,7,花少北,1675805
7,8,韦神_GODV,1669320
8,9,iG_TheShy,1623947
9,10,old先,1577251
10,11,烈儿宝贝,1461566
11,12,国民老岳父公,1365820
