,rank,name,vote
0,1,剑网3制作人郭炜炜,5351914
1,2,UziQAQ,2092352
2,3,薇娅viyaaa,1481159
3,4,李佳琦Austin,1404973
4,5,一条小团团OvO,1289990
5,6,韦神_GODV,989734
6,7,iG_TheShy,970781
7,8,烈儿宝贝,946560
8,9,花少北,938851
9,10,李子柒,907740
10,11,JackeyLoveasdzz,850867
11,12,雪梨Cherie,848105
