,rank,name,vote
0,1,剑网3制作人郭炜炜,10834302
1,2,UziQAQ,4634973
2,3,花少北,4546717
3,4,一条小团团OvO,4254974
4,5,iG_TheShy,3903794
5,6,韦神_GODV,3879762
6,7,JackeyLoveasdzz,2465136
7,8,NV-Paraboy,2244241
8,9,厌世小孤影,918690
9,10,指法芬芳张大仙z,787842
10,11,WB_TS暖阳,696061
11,12,某幻今天拖更了没,695026
