,rank,name,vote
0,1,剑网3制作人郭炜炜,1792203
1,2,UziQAQ,824538
2,3,一条小团团OvO,368527
3,4,iG_TheShy,240284
4,5,韦神_GODV,208092
5,6,JackeyLoveasdzz,176844
6,7,花少北,165412
7,8,指法芬芳张大仙z,77626
8,9,NV-Paraboy,57161
9,10,厌世小孤影,55660
10,11,某幻今天拖更了没,48510
11,12,WB_TS暖阳,47795
