,rank,name,vote
0,1,剑网3制作人郭炜炜,1902706
1,2,UziQAQ,854286
2,3,一条小团团OvO,384687
3,4,iG_TheShy,246694
4,5,韦神_GODV,216932
5,6,JackeyLoveasdzz,182047
6,7,花少北,176796
7,8,指法芬芳张大仙z,80494
8,9,NV-Paraboy,63479
9,10,厌世小孤影,60263
10,11,某幻今天拖更了没,52366
11,12,WB_TS暖阳,50476
