,rank,name,vote
0,1,剑网3制作人郭炜炜,10625534
1,2,UziQAQ,4378675
2,3,花少北,4356291
3,4,一条小团团OvO,4116012
4,5,iG_TheShy,3783031
5,6,韦神_GODV,3764632
6,7,JackeyLoveasdzz,2384119
7,8,NV-Paraboy,2166499
8,9,厌世小孤影,879940
9,10,指法芬芳张大仙z,761538
10,11,WB_TS暖阳,673286
11,12,某幻今天拖更了没,671313
