,rank,name,vote
0,1,剑网3制作人郭炜炜,10346270
1,2,UziQAQ,4075109
2,3,花少北,4064903
3,4,一条小团团OvO,3941528
4,5,iG_TheShy,3645467
5,6,韦神_GODV,3641167
6,7,JackeyLoveasdzz,2322164
7,8,NV-Paraboy,2109281
8,9,厌世小孤影,849000
9,10,指法芬芳张大仙z,739744
10,11,WB_TS暖阳,656118
11,12,某幻今天拖更了没,652797
