,rank,name,vote
0,1,剑网3制作人郭炜炜,7648067
1,2,UziQAQ,2854145
2,3,一条小团团OvO,2223113
3,4,花少北,1994589
4,5,韦神_GODV,1935855
5,6,iG_TheShy,1888365
6,7,JackeyLoveasdzz,1328238
7,8,NV-Paraboy,1229910
8,9,厌世小孤影,418850
9,10,指法芬芳张大仙z,396488
10,11,WB_TS暖阳,364018
11,12,某幻今天拖更了没,340984
