,rank,name,vote
0,1,剑网3制作人郭炜炜,3881106
1,2,UziQAQ,1590590
2,3,一条小团团OvO,860645
3,4,韦神_GODV,613602
4,5,iG_TheShy,608738
5,6,花少北,558583
6,7,JackeyLoveasdzz,516469
7,8,NV-Paraboy,345430
8,9,指法芬芳张大仙z,131758
9,10,厌世小孤影,117651
10,11,WB_TS暖阳,99218
11,12,某幻今天拖更了没,97952
