,rank,name,vote
0,1,剑网3制作人郭炜炜,2399453
1,2,UziQAQ,1049505
2,3,一条小团团OvO,462949
3,4,iG_TheShy,287672
4,5,韦神_GODV,259447
5,6,花少北,220749
6,7,JackeyLoveasdzz,215627
7,8,指法芬芳张大仙z,96984
8,9,NV-Paraboy,80004
9,10,厌世小孤影,72810
10,11,某幻今天拖更了没,64621
11,12,WB_TS暖阳,63779
