,rank,name,vote
0,1,剑网3制作人郭炜炜,9172039
1,2,UziQAQ,3124393
2,3,一条小团团OvO,3084582
3,4,花少北,3059863
4,5,韦神_GODV,2892266
5,6,iG_TheShy,2867813
6,7,JackeyLoveasdzz,1847628
7,8,NV-Paraboy,1642229
8,9,厌世小孤影,608235
9,10,指法芬芳张大仙z,576967
10,11,WB_TS暖阳,520331
11,12,某幻今天拖更了没,507427
