,rank,name,vote
0,1,剑网3制作人郭炜炜,9284220
1,2,UziQAQ,3216920
2,3,一条小团团OvO,3186088
3,4,花少北,3163613
4,5,韦神_GODV,2966708
5,6,iG_TheShy,2944434
6,7,JackeyLoveasdzz,1917928
7,8,NV-Paraboy,1712739
8,9,厌世小孤影,644261
9,10,指法芬芳张大仙z,601334
10,11,WB_TS暖阳,541297
11,12,某幻今天拖更了没,528895
