,rank,name,vote
0,1,剑网3制作人郭炜炜,2794953
1,2,UziQAQ,1153457
2,3,一条小团团OvO,517567
3,4,iG_TheShy,322270
4,5,韦神_GODV,289644
5,6,花少北,256036
6,7,JackeyLoveasdzz,246832
7,8,指法芬芳张大仙z,106431
8,9,NV-Paraboy,96970
9,10,厌世小孤影,84889
10,11,某幻今天拖更了没,74469
11,12,WB_TS暖阳,71139
