,rank,name,vote
0,1,剑网3制作人郭炜炜,6195482
1,2,UziQAQ,2471177
2,3,一条小团团OvO,1633847
3,4,韦神_GODV,1274904
4,5,花少北,1244730
5,6,iG_TheShy,1241896
6,7,JackeyLoveasdzz,1009269
7,8,NV-Paraboy,859299
8,9,厌世小孤影,272299
9,10,指法芬芳张大仙z,262919
10,11,WB_TS暖阳,233115
11,12,某幻今天拖更了没,212576
