,rank,name,vote
0,1,剑网3制作人郭炜炜,4896321
1,2,UziQAQ,1897492
2,3,一条小团团OvO,1117838
3,4,韦神_GODV,845137
4,5,iG_TheShy,831419
5,6,花少北,783351
6,7,JackeyLoveasdzz,719813
7,8,NV-Paraboy,512687
8,9,指法芬芳张大仙z,181753
9,10,厌世小孤影,176408
10,11,WB_TS暖阳,151445
11,12,某幻今天拖更了没,130500
