,rank,name,vote
0,1,剑网3制作人郭炜炜,3212143
1,2,UziQAQ,1353589
2,3,一条小团团OvO,668860
3,4,iG_TheShy,457899
4,5,韦神_GODV,435064
5,6,花少北,394963
6,7,JackeyLoveasdzz,374389
7,8,NV-Paraboy,218004
8,9,指法芬芳张大仙z,114904
9,10,厌世小孤影,96714
10,11,某幻今天拖更了没,83805
11,12,WB_TS暖阳,83388
