,rank,name,vote
0,1,剑网3制作人郭炜炜,5041264
1,2,UziQAQ,2022254
2,3,一条小团团OvO,1228410
3,4,韦神_GODV,948651
4,5,iG_TheShy,938672
5,6,花少北,891439
6,7,JackeyLoveasdzz,826813
7,8,NV-Paraboy,615022
8,9,指法芬芳张大仙z,183506
9,10,厌世小孤影,177899
10,11,WB_TS暖阳,152997
11,12,某幻今天拖更了没,132368
