,rank,name,vote
0,1,剑网3制作人郭炜炜,7174723
1,2,UziQAQ,2657959
2,3,一条小团团OvO,2023075
3,4,花少北,1702426
4,5,韦神_GODV,1680457
5,6,iG_TheShy,1636645
6,7,JackeyLoveasdzz,1186935
7,8,NV-Paraboy,1146659
8,9,厌世小孤影,367404
9,10,指法芬芳张大仙z,349296
10,11,WB_TS暖阳,317744
11,12,某幻今天拖更了没,295980
