,rank,name,vote
0,1,剑网3制作人郭炜炜,10530778
1,2,UziQAQ,4310941
2,3,花少北,4261487
3,4,一条小团团OvO,4078776
4,5,iG_TheShy,3763026
5,6,韦神_GODV,3752680
6,7,JackeyLoveasdzz,2352074
7,8,NV-Paraboy,2136917
8,9,厌世小孤影,863862
9,10,指法芬芳张大仙z,749888
10,11,WB_TS暖阳,664379
11,12,某幻今天拖更了没,662307
