,rank,name,vote
0,1,剑网3制作人郭炜炜,9631136
1,2,一条小团团OvO,3453241
2,3,花少北,3444251
3,4,UziQAQ,3343894
4,5,韦神_GODV,3174179
5,6,iG_TheShy,3154561
6,7,JackeyLoveasdzz,2014609
7,8,NV-Paraboy,1809746
8,9,厌世小孤影,694293
9,10,指法芬芳张大仙z,636629
10,11,WB_TS暖阳,569117
11,12,某幻今天拖更了没,559915
