,rank,name,vote
0,1,剑网3制作人郭炜炜,6194403
1,2,UziQAQ,2470708
2,3,一条小团团OvO,1633576
3,4,韦神_GODV,1274779
4,5,花少北,1244595
5,6,iG_TheShy,1241671
6,7,JackeyLoveasdzz,1009259
7,8,NV-Paraboy,859224
8,9,厌世小孤影,272274
9,10,指法芬芳张大仙z,262899
10,11,WB_TS暖阳,233099
11,12,某幻今天拖更了没,212546
