,rank,name,vote
0,1,剑网3制作人郭炜炜,9637409
1,2,一条小团团OvO,3461354
2,3,花少北,3454560
3,4,UziQAQ,3351146
4,5,韦神_GODV,3180908
5,6,iG_TheShy,3161283
6,7,JackeyLoveasdzz,2020987
7,8,NV-Paraboy,1816011
8,9,厌世小孤影,697675
9,10,指法芬芳张大仙z,638663
10,11,WB_TS暖阳,570987
11,12,某幻今天拖更了没,561846
