,rank,name,vote
0,1,剑网3制作人郭炜炜,5375977
1,2,UziQAQ,2101521
2,3,一条小团团OvO,1294587
3,4,韦神_GODV,992305
4,5,iG_TheShy,972973
5,6,花少北,941605
6,7,JackeyLoveasdzz,852885
7,8,NV-Paraboy,635972
8,9,指法芬芳张大仙z,207201
9,10,厌世小孤影,205818
10,11,WB_TS暖阳,175217
11,12,某幻今天拖更了没,154204
