,rank,name,vote
0,1,剑网3制作人郭炜炜,1940446
1,2,UziQAQ,864492
2,3,一条小团团OvO,391722
3,4,iG_TheShy,248888
4,5,韦神_GODV,221534
5,6,JackeyLoveasdzz,183581
6,7,花少北,180042
7,8,指法芬芳张大仙z,82299
8,9,NV-Paraboy,65171
9,10,厌世小孤影,61519
10,11,某幻今天拖更了没,53369
11,12,WB_TS暖阳,51187
