,rank,name,vote
0,1,剑网3制作人郭炜炜,3642787
1,2,UziQAQ,1455074
2,3,一条小团团OvO,732991
3,4,iG_TheShy,495560
4,5,韦神_GODV,487968
5,6,花少北,435820
6,7,JackeyLoveasdzz,404076
7,8,NV-Paraboy,236130
8,9,指法芬芳张大仙z,127307
9,10,厌世小孤影,111617
10,11,WB_TS暖阳,94995
11,12,某幻今天拖更了没,92840
