,rank,name,vote
0,1,剑网3制作人郭炜炜,601995
1,2,UziQAQ,425238
2,3,一条小团团OvO,207959
3,4,iG_TheShy,158978
4,5,韦神_GODV,126155
5,6,JackeyLoveasdzz,115038
6,7,花少北,62254
7,8,指法芬芳张大仙z,44724
8,9,NV-Paraboy,29004
9,10,厌世小孤影,28368
10,11,WB_TS暖阳,25567
11,12,某幻今天拖更了没,22488
