,rank,name,vote
0,1,剑网3制作人郭炜炜,9689922
1,2,花少北,3535375
2,3,一条小团团OvO,3528174
3,4,UziQAQ,3423121
4,5,韦神_GODV,3244387
5,6,iG_TheShy,3226225
6,7,JackeyLoveasdzz,2082642
7,8,NV-Paraboy,1876066
8,9,厌世小孤影,728721
9,10,指法芬芳张大仙z,658420
10,11,WB_TS暖阳,588842
11,12,某幻今天拖更了没,580423
