,rank,name,vote
0,1,剑网3制作人郭炜炜,1089436
1,2,UziQAQ,605670
2,3,一条小团团OvO,270217
3,4,iG_TheShy,190551
4,5,韦神_GODV,156038
5,6,JackeyLoveasdzz,138154
6,7,花少北,84557
7,8,指法芬芳张大仙z,56221
8,9,NV-Paraboy,39617
9,10,厌世小孤影,38634
10,11,dsm大司马解说,35319
11,12,WB_TS暖阳,32687
