,rank,name,vote
0,1,剑网3制作人郭炜炜,8801663
1,2,UziQAQ,3060348
2,3,一条小团团OvO,2877170
3,4,花少北,2855662
4,5,韦神_GODV,2646789
5,6,iG_TheShy,2617490
6,7,JackeyLoveasdzz,1716821
7,8,NV-Paraboy,1510170
8,9,厌世小孤影,560873
9,10,指法芬芳张大仙z,529690
10,11,WB_TS暖阳,480696
11,12,某幻今天拖更了没,464098
