,rank,name,vote
0,1,剑网3制作人郭炜炜,2501331
1,2,UziQAQ,1081829
2,3,一条小团团OvO,482907
3,4,iG_TheShy,295984
4,5,韦神_GODV,268914
5,6,花少北,236658
6,7,JackeyLoveasdzz,223526
7,8,指法芬芳张大仙z,100076
8,9,NV-Paraboy,86742
9,10,厌世小孤影,77244
10,11,某幻今天拖更了没,68554
11,12,WB_TS暖阳,66289
