,rank,name,vote
0,1,剑网3制作人郭炜炜,3790088
1,2,UziQAQ,1573487
2,3,一条小团团OvO,843736
3,4,iG_TheShy,601502
4,5,韦神_GODV,599217
5,6,花少北,544887
6,7,JackeyLoveasdzz,510163
7,8,NV-Paraboy,337989
8,9,指法芬芳张大仙z,129147
9,10,厌世小孤影,113419
10,11,WB_TS暖阳,96446
11,12,某幻今天拖更了没,94975
