,rank,name,vote
0,1,剑网3制作人郭炜炜,4133567
1,2,UziQAQ,1634493
2,3,一条小团团OvO,897043
3,4,韦神_GODV,639469
4,5,iG_TheShy,629537
5,6,花少北,580772
6,7,JackeyLoveasdzz,534450
7,8,NV-Paraboy,356995
8,9,指法芬芳张大仙z,139156
9,10,厌世小孤影,127128
10,11,WB_TS暖阳,106050
11,12,某幻今天拖更了没,103052
