,rank,name,vote
0,1,剑网3制作人郭炜炜,2956466
1,2,UziQAQ,1203986
2,3,一条小团团OvO,538973
3,4,iG_TheShy,340924
4,5,韦神_GODV,314876
5,6,花少北,270195
6,7,JackeyLoveasdzz,259903
7,8,指法芬芳张大仙z,110670
8,9,NV-Paraboy,105789
9,10,厌世小孤影,89791
10,11,WB_TS暖阳,79036
11,12,某幻今天拖更了没,78102
