,rank,name,vote
0,1,剑网3制作人郭炜炜,7190628
1,2,UziQAQ,2661883
2,3,一条小团团OvO,2027917
3,4,花少北,1705162
4,5,韦神_GODV,1682098
5,6,iG_TheShy,1638221
6,7,JackeyLoveasdzz,1188305
7,8,NV-Paraboy,1147886
8,9,厌世小孤影,368061
9,10,指法芬芳张大仙z,349868
10,11,WB_TS暖阳,317994
11,12,某幻今天拖更了没,296531
