,rank,name,vote
0,1,剑网3制作人郭炜炜,8613930
1,2,UziQAQ,3038736
2,3,一条小团团OvO,2733273
3,4,花少北,2707223
4,5,韦神_GODV,2523298
5,6,iG_TheShy,2489454
6,7,JackeyLoveasdzz,1692579
7,8,NV-Paraboy,1485409
8,9,厌世小孤影,550265
9,10,指法芬芳张大仙z,521539
10,11,WB_TS暖阳,473472
11,12,某幻今天拖更了没,456412
