,rank,name,vote
0,1,剑网3制作人郭炜炜,8076581
1,2,UziQAQ,2937406
2,3,一条小团团OvO,2415981
3,4,花少北,2282280
4,5,韦神_GODV,2178076
5,6,iG_TheShy,2132045
6,7,JackeyLoveasdzz,1463266
7,8,NV-Paraboy,1308087
8,9,厌世小孤影,468157
9,10,指法芬芳张大仙z,441899
10,11,WB_TS暖阳,404327
11,12,某幻今天拖更了没,383281
