,rank,name,vote
0,1,剑网3制作人郭炜炜,2258585
1,2,UziQAQ,979007
2,3,一条小团团OvO,439498
3,4,iG_TheShy,273214
4,5,韦神_GODV,249108
5,6,花少北,207957
6,7,JackeyLoveasdzz,204714
7,8,指法芬芳张大仙z,92852
8,9,NV-Paraboy,75745
9,10,厌世小孤影,69401
10,11,某幻今天拖更了没,61257
11,12,WB_TS暖阳,60594
